,last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,airports_nearest,cityCenters_nearest,parks_around3000,parks_nearest,ponds_around3000,ponds_nearest,days_exposition,price_for_m2,fromcenter_category_в пределах города,fromcenter_category_область,fromcenter_category_самый центр,fromcenter_category_центр
240,4700000.0,42.0,2,2.7,5.0,27.0,2,False,False,False,6.0,1,11944.0,13619.0,0.0,5000.0,0.0,5000.0,116,111904,True,False,False,False
241,7990000.0,55.0,2,2.8,16.0,29.0,6,False,False,False,10.0,2,41841.0,11838.0,1.0,275.0,0.0,5000.0,127,145272,True,False,False,False
242,7250000.0,57.0,2,2.75,6.0,29.0,5,False,False,False,10.0,0,9226.0,12619.0,1.0,546.0,0.0,5000.0,18,127192,True,False,False,False
244,6850000.0,57.1,2,2.75,9.0,29.5,4,False,False,False,9.0,0,9774.0,10315.0,1.0,466.0,0.0,5000.0,356,119964,True,False,False,False
245,6000000.0,46.4,1,2.5,16.0,18.0,5,False,False,False,11.5,1,9968.0,13344.0,0.0,5000.0,0.0,5000.0,120,129310,True,False,False,False
246,4500000.0,52.5,2,2.6,14.0,29.5,11,False,False,False,7.5,2,13787.0,11753.0,0.0,5000.0,0.0,5000.0,9,85714,True,False,False,False
249,5000000.0,70.5,3,2.65,9.0,44.9,9,False,False,False,10.5,1,25594.0,29018.0,0.0,5000.0,0.0,5000.0,219,70921,False,True,False,False
252,5000000.0,43.0,1,2.8,16.0,17.0,11,False,False,False,12.5,0,39771.0,8672.0,1.0,139.0,0.0,5000.0,103,116279,True,False,False,False
253,3340000.0,37.0,1,2.68,5.0,19.0,4,False,False,False,10.0,0,47303.0,25866.0,1.0,251.0,1.0,350.0,75,90270,False,True,False,False
254,3350000.0,31.2,1,2.5,9.0,15.6,9,False,False,False,8.2,0,46911.0,16431.0,0.0,5000.0,0.0,5000.0,21,107371,True,False,False,False
256,5350000.0,65.6,3,2.5,9.0,42.8,2,False,False,False,9.5,2,12975.0,15566.0,0.0,5000.0,0.0,5000.0,85,81554,True,False,False,False
260,17250000.0,102.4,3,2.75,8.0,53.2,3,False,False,False,19.3,1,39393.0,11096.0,1.0,537.0,0.0,5000.0,0,168457,True,False,False,False
262,37500000.0,158.0,4,3.19,12.0,88.0,4,False,False,False,40.0,0,25799.0,4593.0,0.0,5000.0,2.0,840.0,0,237341,False,False,False,True
263,39900000.0,140.6,2,3.5,8.0,39.8,7,False,False,False,49.2,4,32537.0,6589.0,0.0,5000.0,3.0,99.0,0,283783,True,False,False,False
266,3930000.0,37.9,1,2.75,10.0,17.8,6,False,False,False,8.3,2,14286.0,15280.0,0.0,5000.0,1.0,115.0,104,103693,True,False,False,False
267,14700000.0,120.0,3,2.75,20.0,63.0,18,False,False,False,16.0,5,39204.0,10430.0,2.0,627.0,3.0,77.0,61,122500,True,False,False,False
269,4200000.0,60.1,3,2.65,9.0,43.0,1,False,False,False,7.0,2,28530.0,14249.0,0.0,5000.0,1.0,623.0,214,69883,True,False,False,False
270,3700000.0,34.0,1,2.6,10.0,18.0,8,False,False,False,8.0,1,32831.0,13995.0,1.0,104.0,1.0,393.0,0,108823,True,False,False,False
272,3950000.0,52.03,2,2.68,18.0,25.41,18,False,False,False,11.52,0,11976.0,17763.0,0.0,5000.0,0.0,5000.0,93,75917,False,True,False,False
273,4750000.0,57.2,2,2.5,10.0,29.8,1,False,False,False,11.6,0,35966.0,16267.0,1.0,450.0,3.0,309.0,542,83041,True,False,False,False
274,4318000.0,37.55,1,2.68,14.0,15.2,10,False,False,False,8.9,2,22098.0,23810.0,0.0,5000.0,2.0,100.0,694,114993,False,True,False,False
275,2000000.0,31.0,1,2.75,9.0,15.0,9,False,False,False,10.0,2,18471.0,24272.0,0.0,5000.0,0.0,5000.0,443,64516,False,True,False,False
277,4600000.0,65.0,3,2.75,15.0,44.0,11,False,False,False,11.0,2,16124.0,14619.0,2.0,578.0,1.0,685.0,90,70769,True,False,False,False
278,6000000.0,56.7,2,3.2,5.0,34.1,5,False,False,False,9.6,0,22800.0,9274.0,1.0,77.0,1.0,542.0,0,105820,True,False,False,False
279,18450000.0,134.0,4,2.75,18.0,78.0,17,False,False,False,30.0,0,34991.0,11920.0,0.0,5000.0,0.0,5000.0,0,137686,True,False,False,False
282,37000000.0,115.0,2,3.24,5.0,65.0,2,False,False,False,14.0,0,23537.0,1995.0,2.0,121.0,2.0,663.0,158,321739,False,False,True,False
284,2650000.0,30.5,1,2.6,4.0,17.2,2,False,False,False,5.0,1,19516.0,31670.0,2.0,314.0,1.0,627.0,37,86885,False,True,False,False
285,3200000.0,31.4,1,2.6,9.0,16.0,7,False,False,False,9.0,0,18927.0,10458.0,0.0,5000.0,1.0,792.0,132,101910,True,False,False,False
287,3100000.0,31.1,1,2.5,5.0,18.1,4,False,False,False,6.5,0,57893.0,34821.0,1.0,195.0,2.0,315.0,520,99678,False,True,False,False
288,3810000.0,41.68,1,2.7,19.0,19.0,4,False,False,False,10.44,0,37792.0,14635.0,0.0,5000.0,0.0,5000.0,67,91410,True,False,False,False
289,3150000.0,33.0,1,2.68,6.0,18.0,4,False,False,False,7.0,0,45133.0,17371.0,0.0,5000.0,0.0,5000.0,45,95454,False,True,False,False
290,3900000.0,51.0,2,2.54,9.0,30.5,9,False,False,False,7.0,1,45825.0,34301.0,1.0,556.0,0.0,5000.0,172,76470,False,True,False,False
291,5900000.0,70.0,3,2.51,5.0,47.4,1,False,False,False,8.0,0,19859.0,4132.0,1.0,469.0,1.0,118.0,480,84285,False,False,False,True
294,3850000.0,37.0,1,2.5,16.0,18.2,15,False,False,False,8.8,1,41359.0,11491.0,2.0,75.0,0.0,5000.0,3,104054,True,False,False,False
299,5550000.0,68.0,2,2.75,8.0,37.0,3,False,False,False,13.0,0,17674.0,16470.0,1.0,398.0,2.0,563.0,136,81617,True,False,False,False
300,7200000.0,70.6,3,2.6,9.0,48.0,6,False,False,False,8.0,0,15895.0,11223.0,1.0,681.0,0.0,5000.0,63,101983,True,False,False,False
301,3700000.0,47.0,2,2.68,9.0,29.0,7,False,False,False,9.0,0,25316.0,31102.0,1.0,50.0,0.0,5000.0,7,78723,False,True,False,False
302,3500000.0,31.0,1,2.55,5.0,17.5,1,False,False,False,5.4,0,72005.0,53104.0,3.0,92.0,1.0,571.0,168,112903,False,True,False,False
303,4400000.0,51.08,2,2.68,5.0,26.4,4,False,False,False,10.2,1,39858.0,32539.0,0.0,5000.0,0.0,5000.0,254,86139,False,True,False,False
305,6283000.0,70.8,3,3.19,5.0,50.9,5,False,False,False,8.2,0,25335.0,4235.0,0.0,5000.0,0.0,5000.0,61,88742,False,False,False,True
307,5350000.0,65.0,2,2.78,25.0,30.0,9,False,False,False,12.0,0,16346.0,15142.0,0.0,5000.0,0.0,5000.0,52,82307,True,False,False,False
308,5700000.0,83.9,3,2.6,5.0,51.8,2,False,False,False,9.6,0,27245.0,30670.0,0.0,5000.0,0.0,5000.0,47,67938,False,True,False,False
309,4800000.0,58.0,3,2.75,5.0,42.0,1,False,False,False,6.0,0,10980.0,9467.0,0.0,5000.0,0.0,5000.0,53,82758,True,False,False,False
310,2500000.0,31.0,1,2.5,5.0,18.0,2,False,False,False,5.5,0,55619.0,21294.0,0.0,5000.0,0.0,5000.0,102,80645,False,True,False,False
311,12500000.0,86.0,3,2.8,25.0,47.0,3,False,False,False,13.0,5,52192.0,15686.0,0.0,5000.0,1.0,441.0,0,145348,True,False,False,False
312,3190000.0,31.0,1,2.65,9.0,18.0,4,False,False,False,6.5,0,44931.0,16446.0,1.0,929.0,0.0,5000.0,51,102903,True,False,False,False
314,5100000.0,48.6,2,2.75,3.0,32.5,3,False,False,False,8.0,0,42608.0,8765.0,0.0,5000.0,0.0,5000.0,12,104938,True,False,False,False
315,13900000.0,108.0,4,3.19,6.0,76.9,2,False,False,False,11.2,0,25301.0,3876.0,1.0,320.0,0.0,5000.0,156,128703,False,False,False,True
316,5650000.0,46.3,2,3.19,6.0,28.8,2,False,False,False,9.0,0,31327.0,3144.0,0.0,5000.0,0.0,5000.0,89,122030,False,False,False,True
317,3050000.0,29.4,1,2.75,5.0,15.1,4,False,False,False,7.3,0,42365.0,9857.0,3.0,510.0,1.0,565.0,225,103741,True,False,False,False
318,9990000.0,67.0,1,2.84,9.0,37.0,7,False,False,False,17.0,1,23988.0,5129.0,1.0,741.0,1.0,713.0,50,149104,True,False,False,False
319,4850000.0,59.7,3,2.5,5.0,47.4,4,False,False,False,6.4,1,43095.0,15599.0,0.0,5000.0,0.0,5000.0,974,81239,True,False,False,False
320,12734000.0,97.0,3,2.75,10.0,51.2,7,False,False,False,18.4,0,23617.0,5223.0,0.0,5000.0,1.0,874.0,195,131278,True,False,False,False
321,3700000.0,39.7,1,2.55,4.0,21.0,1,False,False,False,7.4,0,57025.0,33954.0,2.0,357.0,2.0,248.0,37,93198,False,True,False,False
323,9591727.0,72.0,2,2.8,10.0,34.0,9,False,False,False,17.0,0,23756.0,5384.0,1.0,2295.0,1.0,534.0,118,133218,True,False,False,False
324,6090000.0,62.0,2,2.68,28.0,30.0,22,False,False,False,10.0,1,19971.0,21683.0,0.0,5000.0,1.0,546.0,323,98225,False,True,False,False
325,4500000.0,42.1,2,2.5,9.0,28.0,2,False,False,False,7.0,0,13889.0,10773.0,0.0,5000.0,0.0,5000.0,0,106888,True,False,False,False
326,3900000.0,45.4,2,2.75,5.0,27.8,3,False,False,False,7.1,0,19947.0,15543.0,1.0,215.0,2.0,920.0,121,85903,True,False,False,False
327,3200000.0,32.0,1,2.8,12.0,17.0,2,False,False,False,6.0,0,13482.0,14561.0,0.0,5000.0,1.0,97.0,9,100000,True,False,False,False
328,4950000.0,45.8,2,2.55,9.0,26.7,9,False,False,False,6.3,2,14107.0,15101.0,0.0,5000.0,1.0,295.0,0,108078,True,False,False,False
329,7500000.0,67.0,2,2.75,17.0,34.0,15,False,False,False,13.0,0,27918.0,12441.0,1.0,634.0,1.0,465.0,15,111940,True,False,False,False
330,7100000.0,50.0,3,3.24,5.0,31.5,1,False,False,False,5.0,0,21341.0,2043.0,2.0,377.0,1.0,411.0,900,142000,False,False,True,False
331,7500000.0,124.8,2,2.68,4.0,37.1,1,False,False,False,14.1,0,54164.0,35263.0,0.0,5000.0,0.0,5000.0,0,60096,False,True,False,False
332,3300000.0,32.9,1,2.75,12.0,17.9,7,False,False,False,6.2,0,47694.0,16122.0,0.0,5000.0,0.0,5000.0,7,100303,True,False,False,False
334,6000000.0,58.0,2,3.0,5.0,36.6,2,False,False,False,7.9,0,39136.0,9974.0,2.0,611.0,1.0,782.0,445,103448,True,False,False,False
335,21800000.0,163.4,5,3.5,5.0,119.5,2,False,False,False,10.0,0,26791.0,5493.0,1.0,349.0,0.0,5000.0,106,133414,True,False,False,False
336,7700000.0,79.0,3,2.9,12.0,47.0,11,False,False,False,15.0,5,38622.0,14116.0,0.0,5000.0,0.0,5000.0,0,97468,True,False,False,False
337,5500000.0,55.0,2,2.7,9.0,31.2,4,False,False,False,8.5,2,34589.0,12622.0,0.0,5000.0,0.0,5000.0,7,100000,True,False,False,False
338,3990000.0,40.0,1,2.6,19.0,18.0,15,False,False,False,11.3,1,11858.0,17411.0,0.0,5000.0,0.0,5000.0,81,99750,False,True,False,False
339,3980000.0,46.2,2,2.5,5.0,28.7,3,False,False,False,6.4,1,26990.0,8669.0,0.0,5000.0,0.0,5000.0,550,86147,True,False,False,False
340,3200000.0,32.2,1,2.65,9.0,19.0,5,False,False,False,6.5,2,46240.0,14856.0,1.0,451.0,0.0,5000.0,45,99378,True,False,False,False
341,2950000.0,30.0,1,2.5,9.0,16.0,5,False,False,False,7.0,0,14442.0,11734.0,1.0,641.0,1.0,84.0,168,98333,True,False,False,False
342,9900000.0,85.0,3,2.78,25.0,49.0,14,False,False,False,13.0,2,39653.0,8913.0,0.0,5000.0,0.0,5000.0,0,116470,True,False,False,False
343,4400000.0,58.5,2,2.68,24.0,29.1,8,False,False,False,7.7,0,28554.0,34341.0,0.0,5000.0,3.0,287.0,490,75213,False,True,False,False
344,6200000.0,46.9,2,3.0,5.0,28.3,5,False,False,False,7.9,1,31037.0,6337.0,1.0,374.0,3.0,342.0,183,132196,True,False,False,False
345,3300000.0,33.0,1,2.5,15.0,18.6,1,False,False,False,6.3,2,51144.0,16472.0,0.0,5000.0,0.0,5000.0,17,100000,True,False,False,False
348,3500000.0,34.4,1,2.55,16.0,18.6,5,False,False,False,7.1,0,21297.0,14515.0,1.0,835.0,2.0,839.0,143,101744,True,False,False,False
351,8350000.0,87.1,3,3.1,5.0,66.9,2,False,False,False,9.5,0,32758.0,4855.0,0.0,5000.0,2.0,519.0,0,95866,False,False,False,True
352,5496074.0,48.6,1,2.75,11.0,13.0,3,False,False,False,15.0,2,23609.0,5299.0,0.0,5000.0,1.0,433.0,60,113087,True,False,False,False
353,5990000.0,43.5,1,3.0,5.0,25.0,4,False,False,False,9.4,0,10527.0,10278.0,1.0,93.0,0.0,5000.0,1292,137701,True,False,False,False
354,7030000.0,42.6,2,2.7,11.0,29.0,2,False,False,False,10.0,0,34496.0,15595.0,1.0,513.0,3.0,222.0,0,165023,True,False,False,False
356,6500000.0,69.7,3,2.5,9.0,42.0,4,False,False,False,7.9,0,44812.0,15039.0,1.0,301.0,0.0,5000.0,13,93256,True,False,False,False
357,8560000.0,65.7,2,2.76,11.0,30.9,6,False,False,False,13.1,1,31364.0,5045.0,1.0,485.0,0.0,5000.0,11,130289,True,False,False,False
358,4600000.0,50.0,2,2.75,9.0,32.0,7,False,False,False,6.0,0,43033.0,15537.0,0.0,5000.0,0.0,5000.0,14,92000,True,False,False,False
359,7000000.0,83.1,4,3.05,6.0,56.5,4,False,False,False,8.9,0,24654.0,4873.0,0.0,5000.0,0.0,5000.0,0,84235,False,False,False,True
361,7400000.0,69.2,3,2.75,12.0,43.78,12,False,False,False,7.06,0,12952.0,14258.0,1.0,162.0,1.0,745.0,34,106936,True,False,False,False
362,4700000.0,61.0,2,2.65,10.0,35.0,4,False,False,False,10.5,2,55827.0,21502.0,0.0,5000.0,0.0,5000.0,0,77049,False,True,False,False
365,3900000.0,58.2,2,2.58,13.0,34.4,1,False,False,False,10.6,0,54171.0,24096.0,0.0,5000.0,0.0,5000.0,32,67010,False,True,False,False
366,3400000.0,29.9,1,2.5,5.0,15.4,5,False,False,False,7.2,0,44734.0,13846.0,0.0,5000.0,0.0,5000.0,103,113712,True,False,False,False
367,3450000.0,40.0,1,2.6,5.0,17.7,5,False,False,False,11.2,0,18459.0,31151.0,0.0,5000.0,0.0,5000.0,508,86250,False,True,False,False
368,12500000.0,85.0,3,3.7,6.0,56.5,6,False,False,False,22.0,0,27084.0,5777.0,2.0,516.0,1.0,36.0,4,147058,True,False,False,False
371,7300000.0,65.0,2,2.68,12.0,30.04,2,False,False,False,10.2,5,18621.0,17623.0,1.0,1510.0,2.0,372.0,92,112307,False,True,False,False
373,5150000.0,55.4,3,2.75,5.0,40.4,3,False,False,False,5.0,0,29535.0,8382.0,2.0,519.0,0.0,5000.0,50,92960,True,False,False,False
375,25000000.0,140.0,3,2.8,25.0,60.0,21,False,False,False,30.0,4,37199.0,12721.0,0.0,5000.0,0.0,5000.0,188,178571,True,False,False,False
376,8400000.0,84.0,2,2.75,3.0,41.0,1,False,False,False,13.0,0,73827.0,54926.0,0.0,5000.0,0.0,5000.0,201,100000,False,True,False,False
377,4110000.0,41.0,3,2.5,5.0,28.4,2,False,False,False,5.3,0,11813.0,10742.0,0.0,5000.0,1.0,178.0,15,100243,True,False,False,False
379,21000000.0,96.0,2,3.0,7.0,20.0,1,False,False,False,36.0,2,23843.0,2391.0,0.0,5000.0,3.0,418.0,153,218750,False,False,True,False
380,4600000.0,40.0,1,2.65,17.0,18.0,2,False,False,False,11.4,2,14932.0,11348.0,1.0,36.0,1.0,274.0,56,115000,True,False,False,False
383,5800000.0,66.0,3,2.7,9.0,42.0,8,False,False,False,8.5,0,51048.0,16376.0,0.0,5000.0,1.0,1079.0,662,87878,True,False,False,False
384,4100000.0,41.5,1,2.7,17.0,16.5,14,False,False,False,11.7,2,17209.0,16005.0,1.0,557.0,2.0,830.0,45,98795,True,False,False,False
385,4100000.0,36.8,1,2.6,10.0,17.7,6,False,False,False,8.3,1,36614.0,12325.0,0.0,5000.0,0.0,5000.0,72,111413,True,False,False,False
387,6630000.0,65.0,2,2.68,5.0,26.0,3,False,False,False,25.0,0,21037.0,31413.0,0.0,5000.0,1.0,405.0,98,102000,False,True,False,False
388,3800000.0,36.5,1,2.75,16.0,16.3,12,False,False,False,9.0,0,33562.0,14660.0,0.0,5000.0,1.0,1021.0,276,104109,True,False,False,False
389,8500000.0,103.8,4,2.75,5.0,74.6,3,False,False,False,9.5,0,13398.0,9120.0,0.0,5000.0,0.0,5000.0,368,81888,True,False,False,False
390,6760000.0,70.5,3,2.65,16.0,42.4,10,False,False,False,10.8,0,36382.0,11581.0,0.0,5000.0,1.0,794.0,39,95886,True,False,False,False
391,8700000.0,71.0,2,3.0,25.0,33.0,19,False,False,False,14.2,2,51468.0,15925.0,0.0,5000.0,1.0,314.0,776,122535,True,False,False,False
394,4000000.0,37.0,1,2.75,9.0,17.8,9,False,False,False,8.3,0,34517.0,15561.0,1.0,421.0,3.0,381.0,44,108108,True,False,False,False
396,4200000.0,43.0,2,2.75,5.0,28.0,3,False,False,False,5.1,0,10989.0,9421.0,0.0,5000.0,0.0,5000.0,349,97674,True,False,False,False
397,5990000.0,54.0,2,2.68,36.0,21.4,28,False,False,False,18.7,1,18732.0,20444.0,0.0,5000.0,3.0,80.0,11,110925,False,True,False,False
398,12789000.0,79.3,2,3.0,8.0,43.1,5,False,False,False,17.6,0,39393.0,11096.0,1.0,537.0,0.0,5000.0,1345,161273,True,False,False,False
399,5900000.0,65.3,3,2.5,9.0,42.7,4,False,False,False,9.9,0,14908.0,14667.0,2.0,106.0,0.0,5000.0,0,90352,True,False,False,False
400,2450000.0,31.5,1,2.5,5.0,16.7,5,False,False,False,7.7,0,45547.0,48972.0,0.0,5000.0,0.0,5000.0,22,77777,False,True,False,False
401,5390000.0,68.0,3,2.5,5.0,45.0,3,False,False,False,7.0,1,10809.0,14388.0,1.0,540.0,1.0,564.0,13,79264,True,False,False,False
402,4370000.0,55.0,3,2.68,2.0,38.0,2,False,False,False,5.0,1,21399.0,23111.0,0.0,5000.0,1.0,758.0,722,79454,False,True,False,False
403,3600000.0,45.0,2,2.75,9.0,28.0,6,False,False,False,7.0,2,32193.0,12786.0,0.0,5000.0,0.0,5000.0,128,80000,True,False,False,False
404,11400000.0,81.2,3,3.19,3.0,45.7,2,False,False,False,14.3,0,23128.0,2669.0,0.0,5000.0,3.0,611.0,89,140394,False,False,False,True
406,4125000.0,37.5,1,2.55,9.0,14.6,2,False,False,False,8.4,0,32668.0,13832.0,0.0,5000.0,0.0,5000.0,62,110000,True,False,False,False
407,2750000.0,41.5,3,2.68,5.0,29.6,5,False,False,False,5.3,0,18055.0,23844.0,0.0,5000.0,1.0,771.0,28,66265,False,True,False,False
408,5812413.0,89.7,3,2.68,23.0,47.0,14,False,False,False,16.5,0,22212.0,17399.0,0.0,5000.0,1.0,233.0,140,64798,False,True,False,False
410,10850000.0,72.0,2,2.75,21.0,35.0,15,False,False,False,18.0,2,43058.0,13495.0,1.0,508.0,0.0,5000.0,300,150694,True,False,False,False
411,40662000.0,151.0,3,2.75,8.0,85.0,3,False,False,False,23.0,1,33255.0,5975.0,1.0,630.0,3.0,100.0,594,269284,True,False,False,False
412,3050000.0,30.4,1,2.52,5.0,18.0,2,False,False,False,5.3,1,11940.0,10602.0,0.0,5000.0,1.0,492.0,29,100328,True,False,False,False
413,4250000.0,37.0,1,2.7,16.0,18.5,2,False,False,False,10.0,0,32969.0,14133.0,1.0,301.0,2.0,240.0,25,114864,True,False,False,False
414,5600000.0,41.41,1,2.75,13.0,12.3,10,False,False,False,11.24,0,35966.0,11487.0,0.0,5000.0,3.0,363.0,227,135233,True,False,False,False
415,6800000.0,67.0,3,2.5,10.0,42.8,1,False,False,False,8.3,2,45510.0,16601.0,1.0,385.0,0.0,5000.0,96,101492,True,False,False,False
416,5200000.0,52.0,2,2.75,12.0,30.5,12,False,False,False,9.0,1,34636.0,12010.0,0.0,5000.0,0.0,5000.0,60,100000,True,False,False,False
417,14200000.0,178.0,5,3.3,4.0,126.6,2,False,False,False,19.4,0,24287.0,2835.0,0.0,5000.0,3.0,257.0,104,79775,False,False,False,True
418,3100000.0,30.0,1,2.6,5.0,17.0,3,False,False,False,5.5,0,12810.0,9642.0,0.0,5000.0,0.0,5000.0,14,103333,True,False,False,False
419,4150000.0,38.0,1,2.68,5.0,16.0,5,False,False,False,10.0,1,20562.0,30937.0,0.0,5000.0,1.0,349.0,654,109210,False,True,False,False
420,4900000.0,38.5,1,2.7,25.0,18.0,7,False,False,False,10.2,1,42067.0,10001.0,0.0,5000.0,0.0,5000.0,70,127272,True,False,False,False
423,3750000.0,41.0,1,2.6,10.0,18.7,9,False,False,False,10.7,0,12003.0,17790.0,0.0,5000.0,0.0,5000.0,240,91463,False,True,False,False
425,5300000.0,58.7,2,2.75,23.0,32.7,9,False,False,False,11.8,2,22219.0,17547.0,0.0,5000.0,1.0,144.0,212,90289,False,True,False,False
426,6950000.0,77.0,3,3.19,5.0,40.0,3,False,False,False,13.3,0,25019.0,3349.0,2.0,471.0,0.0,5000.0,134,90259,False,False,False,True
427,3400000.0,38.7,1,2.68,12.0,16.5,3,False,False,False,10.0,0,19826.0,21538.0,0.0,5000.0,1.0,667.0,12,87855,False,True,False,False
428,2500000.0,34.0,1,2.5,9.0,19.0,1,False,False,False,7.0,2,26920.0,32706.0,1.0,325.0,1.0,1140.0,32,73529,False,True,False,False
429,3997000.0,57.0,3,2.75,5.0,37.0,1,False,False,False,6.0,0,45487.0,15517.0,0.0,5000.0,0.0,5000.0,8,70122,True,False,False,False
430,4850000.0,60.6,3,2.55,9.0,44.0,6,False,False,False,7.0,1,14803.0,11390.0,0.0,5000.0,1.0,847.0,38,80033,True,False,False,False
433,6800000.0,57.8,3,2.8,5.0,33.7,4,False,False,False,9.7,0,21545.0,1166.0,1.0,803.0,2.0,22.0,402,117647,False,False,True,False
435,6800000.0,61.8,2,2.75,19.0,34.2,3,False,False,False,10.6,4,30187.0,11313.0,1.0,401.0,1.0,699.0,11,110032,True,False,False,False
436,5000000.0,60.2,3,2.55,9.0,43.0,9,False,False,False,6.4,2,11361.0,15727.0,0.0,5000.0,0.0,5000.0,114,83056,True,False,False,False
437,3350000.0,37.0,1,2.55,6.0,17.8,6,False,False,False,8.4,0,46151.0,34044.0,1.0,185.0,1.0,755.0,1273,90540,False,True,False,False
439,8570000.0,72.0,3,3.0,6.0,42.0,4,False,False,False,10.0,0,14691.0,26845.0,0.0,5000.0,0.0,5000.0,149,119027,False,True,False,False
441,3700000.0,35.6,1,2.75,10.0,17.0,9,False,False,False,7.0,1,17944.0,11212.0,0.0,5000.0,0.0,5000.0,77,103932,True,False,False,False
442,4200000.0,35.0,1,2.7,25.0,15.0,24,False,False,False,9.0,0,43390.0,12148.0,0.0,5000.0,0.0,5000.0,6,120000,True,False,False,False
443,7000000.0,52.4,1,2.6,17.0,17.7,2,False,False,False,17.7,2,32127.0,12719.0,0.0,5000.0,0.0,5000.0,0,133587,True,False,False,False
444,4200000.0,47.5,2,2.7,9.0,28.0,5,False,False,False,8.0,2,32218.0,13037.0,0.0,5000.0,0.0,5000.0,90,88421,True,False,False,False
445,5500000.0,45.0,2,2.5,9.0,30.0,2,False,False,False,6.0,0,19346.0,10878.0,1.0,783.0,1.0,639.0,0,122222,True,False,False,False
446,4690000.0,58.0,3,2.55,9.0,38.8,3,False,False,False,7.0,0,25504.0,31291.0,0.0,5000.0,0.0,5000.0,0,80862,False,True,False,False
448,4990000.0,58.0,3,2.5,9.0,35.0,5,False,False,False,6.2,2,50515.0,15843.0,0.0,5000.0,0.0,5000.0,193,86034,True,False,False,False
449,12500000.0,96.0,4,3.2,4.0,70.9,4,False,False,False,9.2,0,22986.0,2528.0,0.0,5000.0,0.0,5000.0,19,130208,False,False,False,True
450,6550000.0,53.0,2,3.5,5.0,31.0,4,False,False,False,7.0,0,21397.0,1429.0,1.0,468.0,2.0,155.0,96,123584,False,False,True,False
451,4250000.0,42.0,1,2.75,19.0,18.0,13,False,False,False,13.0,0,27472.0,13190.0,1.0,182.0,1.0,297.0,81,101190,True,False,False,False
453,3490000.0,54.7,3,2.5,5.0,37.7,1,False,False,False,5.1,0,16950.0,16858.0,0.0,5000.0,1.0,660.0,8,63802,True,False,False,False
454,7950000.0,51.6,1,2.75,10.0,12.7,10,False,False,False,23.1,2,23562.0,7508.0,1.0,287.0,1.0,670.0,98,154069,True,False,False,False
455,8500000.0,65.0,3,2.55,7.0,43.0,2,False,False,False,7.5,0,28927.0,7866.0,2.0,15.0,3.0,293.0,0,130769,True,False,False,False
459,5200000.0,51.0,2,2.55,9.0,32.0,5,False,False,False,6.0,0,48522.0,16360.0,0.0,5000.0,0.0,5000.0,1153,101960,True,False,False,False
460,4200000.0,42.4,1,2.5,10.0,17.0,2,False,False,False,10.8,2,13492.0,16084.0,0.0,5000.0,0.0,5000.0,73,99056,True,False,False,False
461,4700000.0,59.0,3,2.5,9.0,38.5,7,False,False,False,7.0,2,49178.0,16848.0,1.0,505.0,0.0,5000.0,70,79661,True,False,False,False
463,5150000.0,50.0,2,3.1,4.0,28.5,3,False,False,False,8.5,0,31662.0,4986.0,2.0,215.0,2.0,819.0,122,103000,False,False,False,True
464,66571000.0,280.3,6,5.2,8.0,159.5,7,False,False,False,21.1,0,26316.0,6655.0,3.0,187.0,1.0,616.0,578,237499,True,False,False,False
465,4900000.0,69.3,2,2.68,5.0,34.0,4,False,False,False,11.33,1,47589.0,25200.0,1.0,453.0,0.0,5000.0,349,70707,False,True,False,False
467,7000000.0,69.0,2,2.64,17.0,34.6,1,False,False,False,14.0,0,32796.0,11871.0,1.0,388.0,0.0,5000.0,706,101449,True,False,False,False
468,4100000.0,41.6,1,2.7,17.0,16.5,12,False,False,False,11.7,1,17209.0,16005.0,1.0,557.0,2.0,830.0,189,98557,True,False,False,False
469,6800000.0,77.2,3,2.6,18.0,47.4,3,False,False,False,13.5,2,14861.0,12449.0,0.0,5000.0,0.0,5000.0,434,88082,True,False,False,False
470,4900000.0,33.5,1,2.7,18.0,17.3,2,False,False,False,8.6,1,16501.0,10163.0,1.0,635.0,1.0,741.0,76,146268,True,False,False,False
471,5700000.0,68.7,2,2.64,17.0,34.6,12,False,False,False,14.2,1,32796.0,11871.0,1.0,388.0,0.0,5000.0,384,82969,True,False,False,False
473,4950000.0,48.2,2,2.75,9.0,30.0,7,False,False,False,6.0,0,32331.0,9409.0,1.0,653.0,1.0,749.0,51,102697,True,False,False,False
474,5700000.0,67.2,2,3.0,5.0,36.9,4,False,False,False,11.0,2,20138.0,32291.0,0.0,5000.0,0.0,5000.0,306,84821,False,True,False,False
